index,country,iso3Code,year,clean fuels for cooking (% of population),Access to electricity (% of population),Agricultural land (% ),Armed forces (% labor force),precipitation (mm per year),"Birth rate, crude (per 1,000 people)","Central government debt, total (% of GDP)",Consumer price index (2010 = 100),Control of Corruption: Estimate,Cost of business start-up (% of GNI per capita),Current account balance (% of GDP),Current health expenditure (% of GDP),"Death rate, crude (per 1,000 people)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",doing business score,"Fertility rate, total (births per woman)",% Firms using banks,GDP growth (annual %),GDP per capita (constant 2015 US$),"GDP per capita, PPP (constant 2021 international $)",GNI per capita (2015 US$),government  consumption exp (% of GDP),"Government expenditure on education, total (% of GDP)",Human Capital Index,"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Level of water stress,"Life expectancy at birth, total (years)",Military expenditure (% of GDP),Population density,Population growth (annual %),% of total population below 5 meters,Population living in slums (% of urban population),"Population, total",Poverty $2.15 a day (% of population),Poverty $3.65 a day (% of population),Poverty $6.85 a day (% of population),%  Poverty headcount ratio ,Time to start a business (days),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total debt service (% of GNI),"Total debt service (% of exports of goods, services and primary income)",Unemployment advanced education,Unemployment basic education ,Unemployment intermediate education,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Corruption index 2023,Global_Peace_Index_2023,immigration_100k
719,Iraq,IRQ,2016,98.8,99.7,21.4429845575498,2.10113749954383,216.0,30.17,29.4760678291372,119.198984840636,-1.46216154098511,51.9,1.29416694062961,4.58949184,5.13,2.84096009053419,44.14072,3.9,0.0,13.7873730187089,4932.9272911439,15016.0920644557,4892.23238826743,18.3892282517436,0.0,0.0,46.1825020614016,0.556521397155511,54.0870786517,68.988,3.56330581414497,88.6135586739395,2.39151227352058,4.59009995154453,46.24999,38469627.0,0.0,0.0,0.0,0.0,34.5,0.24,0.821226092420952,2.87614757264468,0.0,0.0,0.0,10.82,23.0,3.045,6.290677058033341
720,Iraq,IRQ,2017,99.0,99.9,21.4890539195813,2.10426587046884,216.0,28.923,35.8630061595051,119.418381179572,-1.43163061141968,43.3,7.95462137277485,4.04064989,4.637,2.25428382759495,44.61783,3.73,0.0,-1.81975035118309,4736.32710809857,14417.6306896454,4699.79472430261,16.3052516699702,0.0,0.398,51.3296814634291,0.18405889884769,60.481741573,70.413,3.86234425591071,90.6123378358457,2.23055046409754,4.59009995154453,46.24999,39337353.0,0.0,0.0,0.0,0.0,26.5,0.24,0.788760981017393,2.28520104063986,0.0,0.0,0.0,13.02,23.0,3.045,12.049616048136233
721,Iraq,IRQ,2018,99.1,99.9,21.5489440902222,3.29490551711336,216.0,28.429,27.438248367378,119.857173857442,-1.45831036567688,38.8,15.1162785714327,4.12989378,4.282,2.13739914476299,44.65481,3.659,0.0,2.63385099105624,4749.00921836896,14456.2357053191,4708.34617297901,15.8794898494183,0.0,0.399482280015945,54.1699427538136,0.367441488936849,47.1404494382,71.514,2.78810430800447,92.7505804739616,2.33235769663486,4.59009995154453,47.79447,40265624.0,0.0,0.0,0.0,0.0,26.5,0.24,0.88925075723089,2.15503129187836,0.0,0.0,0.0,13.49,23.0,3.045,13.249515268905308
722,Iraq,IRQ,2019,99.3,100.0,21.6088342608632,3.26636987721131,216.0,28.078,27.438248367378,119.618699575991,-1.38982570171356,34.2,6.74664580876131,4.25509405,4.301,2.97864584135722,44.70443,3.604,0.0,5.51379057540518,4898.14897652181,14910.2250318827,4868.24031576917,19.3153864358706,0.0,0.399482280015945,53.1094032824868,-0.198965380023928,79.5196629213,71.576,3.29459128827441,94.8848519330704,2.27501115691232,4.59009995154453,47.79447,41192171.0,0.0,0.0,0.0,0.0,26.5,0.24,1.16723411339498,2.99450526403494,0.0,0.0,0.0,14.109,23.0,3.045,10.766609023836107
723,Iraq,IRQ,2020,99.3,100.0,21.6687244315041,4.46285070568462,216.0,27.732,27.438248367378,120.30550550657,-1.33377075195312,34.2,-3.48598226553262,6.17485046,5.239,7.79800001144758,44.70443,3.551,0.0,-12.0367930931001,4213.99843766061,12827.6345392293,4175.48247813691,22.5089088159129,0.0,0.407643288373947,39.9040972152303,0.574162679425795,63.2584269663,69.123,3.1323217364269,97.0142561640806,2.21938669515023,4.59009995154453,49.33894,42116605.0,0.0,0.0,0.0,0.0,26.5,0.24,2.24493719460973,7.80084444278444,0.0,0.0,0.0,15.778,23.0,3.045,4.630002821927361
724,Iraq,IRQ,2021,99.4,100.0,21.6940625806214,4.46285070568462,216.0,27.367,27.438248367378,127.574201605207,-1.26926839351654,34.2,11.7148037882244,5.24727583,4.753,5.22993829329081,44.70443,3.496,0.0,1.5021807095434,4182.50064045825,12731.7535755128,4136.02115331768,17.7173083564783,0.0,0.407643288373947,54.6088877710074,6.04186489058044,59.5838483146,70.378,2.3091135750299,99.2131606346515,2.24127347113109,4.59009995154453,49.33894,43071211.0,0.0,0.0,0.0,0.0,26.5,0.24,1.98495110291991,5.23260455028497,18.841,14.662,13.4,16.173,23.0,3.045,6.257079699941569
725,Iraq,IRQ,2022,99.4,100.0,21.7539527512623,4.46285070568462,216.0,27.035,27.438248367378,133.946234405587,-1.21335303783417,34.2,20.237730601562,5.24727583,4.433,3.56432973339038,44.70443,3.445,0.9,7.63981140218355,4399.948027123,13393.6749428104,4376.17217523793,15.6580340079783,0.0,0.407643288373947,65.8283943922012,4.99476596381044,59.5838483146,71.336,1.80571893401634,101.515108447278,2.29369659225826,4.59009995154453,49.33894,44070551.0,0.0,0.0,0.0,0.0,26.5,0.24,1.62444333776525,3.6105021310876,18.841,14.662,13.4,15.511,23.0,3.045,7.8964295227441115
726,Iraq,IRQ,2023,99.4,100.0,21.7539527512623,4.46285070568462,216.0,27.035,27.438248367378,139.784084815516,-1.32103753089905,34.2,11.3117013578386,5.24727583,4.433,3.93559729461761,44.70443,3.445,0.9,-2.93555773971221,4175.70315667132,12711.0616746745,4376.17217523793,15.6580340079783,0.0,0.407643288373947,55.5843655997855,4.35835351089586,59.5838483146,71.336,2.07316277530662,101.515108447278,2.25148890849618,4.59009995154453,49.33894,45074049.0,0.0,0.0,0.0,0.0,26.5,0.24,1.77963995211316,3.98382452695222,18.841,14.662,13.4,15.447,23.0,3.045,5.180364426546193
727,Ireland,IRL,2015,100.0,100.0,64.3054144287995,0.398149610622807,1118.0,13.9,85.4579233139236,104.676637876554,1.67364001274109,0.2,6.16611836652655,7.33597517,6.4,0.0,79.79674,1.85,0.0,24.6155699766256,64311.8234684057,80980.2234147466,47894.4892926775,12.1030993591123,3.74868988990784,0.0,38.4033028786772,-0.330959783371788,5.7924286173,81.4536585365854,0.341167624216614,68.2531136594571,0.944845307474728,2.79860140235064,0.0,4701957.0,0.4,0.5,0.8,0.0,12.0,11.71,0.0,0.0,5.637,16.807,12.401,9.908,77.0,1.303,45.831980173361856
728,Ireland,IRL,2016,100.0,100.0,64.7554071708521,0.390707515495202,1118.0,13.4,83.488524641017,104.697703812935,1.64945268630981,0.2,-1.19043608616156,7.46859169,6.4,0.0,80.10484,1.81,0.0,1.22263860996429,64367.4069016353,81050.2130153882,50798.4382722866,12.5240695012169,3.74674010276794,0.0,36.4831744397148,0.0201247735963237,6.1506790718,81.6536585365854,0.335786647906792,69.027943097692,1.12883406399428,2.79860140235064,8.3,4755335.0,0.1,0.4,0.8,0.0,11.0,11.76,0.0,0.0,5.026,14.206,10.07,8.374,77.0,1.303,47.31527852401566
729,Ireland,IRL,2017,100.0,100.0,65.1618522281899,0.382441515131299,1118.0,12.9,73.9850227274131,105.07689066779,1.52960228919983,0.2,1.64776682090383,7.12621927,6.3,0.0,80.10187,1.77,0.0,10.0496285394614,70069.0995778991,88229.6758554195,53351.7805931104,11.9231267822528,3.49044990539551,0.806,36.2358904469279,0.362173038229378,6.5089295263,82.1560975609756,0.306034627422037,69.7835389751778,1.08867556062,2.79860140235064,8.3,4807388.0,0.2,0.3,0.5,0.0,11.0,11.85,0.0,0.0,4.048,11.312,8.427,6.713,77.0,1.303,41.08260036427266
730,Ireland,IRL,2018,100.0,100.0,65.5537813906227,0.360631693313805,1118.0,12.5,73.3536674722741,105.571940172741,1.5349406003952,0.1,4.53684281424396,6.49550152,6.4,0.0,79.58999,1.75,0.0,7.54434190760031,74427.5520727589,93717.7562384878,55287.1850185842,11.7534973694787,3.37838006019592,0.813675343990326,36.8782374335931,0.471130713712916,20.0421348315,82.2048780487805,0.286463500322568,70.6534475250399,1.23887545258946,2.79860140235064,8.5,4867316.0,0.0,0.1,0.1,0.0,11.0,11.7,0.0,0.0,3.812,9.723,6.924,5.741,77.0,1.303,36.467737044399826
731,Ireland,IRL,2019,100.0,100.0,65.6699085498621,0.367788134419207,1118.0,12.0,68.2101531884769,106.562039182642,1.4588143825531,0.1,-20.5619614423642,6.7090106,6.3,0.0,79.57614,1.71,0.0,5.040550288018,77117.1897861686,97104.4968281656,57717.1495544456,11.8145031159268,3.2961699962616,0.813675343990326,35.9150001809721,0.937842961189274,21.6011235955,82.7024390243903,0.278905402054922,71.6263608651473,1.36762695363797,2.79860140235064,8.5,4934340.0,0.1,0.1,0.2,13.8,11.0,11.7,0.0,0.0,3.22,8.63,5.952,4.95,77.0,1.303,32.83113851092547
732,Ireland,IRL,2020,100.0,100.0,65.495717811003,0.369857136516735,1118.0,11.2,70.0047790053242,106.214451232357,1.53512811660767,0.1,-6.71276262590436,7.1091466,6.5,0.0,79.57614,1.63,25.4,7.15789883057209,81791.0934649925,102989.787334912,59276.2662404478,12.6067388132502,3.25081992149353,0.792599022388458,37.3727562066088,-0.326183651280033,21.6853932584,82.5560975609756,0.267555214275712,72.3672811728843,1.02911050277336,2.79860140235064,8.5,4985382.0,0.1,0.2,0.2,12.9,11.0,10.77,0.0,0.0,4.124,8.047,6.903,5.623,77.0,1.303,20.760695970740056
733,Ireland,IRL,2021,100.0,100.0,62.9554362026419,0.369857136516735,1118.0,12.0,62.1665685484345,108.7002317253,1.61938548088074,0.1,12.2562799365962,6.71662664,6.8,0.0,79.57614,1.78,25.4,16.2556132446002,94184.0378160321,118594.746861627,65158.8211118289,11.685370111011,3.00598001480103,0.792599022388458,38.1839140893978,2.34034113447044,22.2050561798,82.3536585365854,0.246964923185605,73.0608796632312,0.953878183519474,2.79860140235064,8.5,5033164.0,0.1,0.1,0.3,14.0,11.0,10.77,0.0,0.0,4.128,10.182,8.155,6.364,77.0,1.303,53.34616555311928
734,Ireland,IRL,2022,100.0,100.0,63.115111046596,0.369857136516735,1118.0,11.2,45.400258888176,117.210870023173,1.67441475391388,0.1,8.82777423084431,6.07060957,6.9,0.0,79.57614,1.7,25.4,8.61950355191492,99677.473101993,125511.975961656,66602.941299862,11.0608483578787,3.00598001480103,0.792599022388458,40.6817053341015,7.82945736434105,22.2050561798,83.0560975609756,0.218652664665286,74.9847583103498,2.59918087753675,2.79860140235064,8.5,5165700.0,0.1,0.1,0.3,14.0,11.0,10.77,0.0,0.0,3.336,8.298,5.114,4.501,77.0,1.303,18.390537584451284
735,Ireland,IRL,2023,100.0,100.0,63.115111046596,0.369857136516735,1118.0,11.2,45.400258888176,124.594480724668,1.5752888917923,0.1,8.11468850147428,6.07060957,6.9,0.0,79.57614,1.7,25.4,-5.53000736095537,91647.7688541174,115401.125283215,66602.941299862,12.1690950536608,3.00598001480103,0.792599022388458,33.1881838653592,6.29942487419125,22.2050561798,83.0560975609756,0.216857882649718,74.9847583103498,2.70991347020317,2.79860140235064,8.5,5307600.0,0.1,0.1,0.3,14.0,11.0,10.77,0.0,0.0,2.914,8.337,4.929,4.288,77.0,1.303,19.12352098877082
736,Israel,ISR,2015,100.0,100.0,24.6719038817006,4.68069420403209,435.0,21.3,0.0,106.741999810084,0.906771838665009,3.4,5.33085308370911,7.02,5.3,0.0,72.99577,3.09,0.0,2.31351073538721,36123.9907881129,40763.3543831066,35817.0275671624,21.9717989654352,5.7976598739624,0.0,20.0148199713133,-0.601291007162392,98.8698127858,82.0512195121951,5.43633594730614,387.250462107209,1.98128897562083,1.70248770424203,0.0,8380100.0,0.5,0.7,5.0,0.0,12.0,2.94,0.0,0.0,3.352,9.539,5.581,5.176,62.0,3.115,25.83501390198208
737,Israel,ISR,2016,100.0,100.0,25.5083179297597,4.58445004241548,435.0,21.2,0.0,106.1532617985,1.14717543125153,3.3,3.9692616530511,7.1,5.2,0.0,74.20098,3.11,0.0,4.36728364160348,36969.741657336,41717.7240872786,36984.5396165221,21.9808651308971,5.79980993270874,0.0,19.1668012383265,-0.551552352993558,103.4423259425,82.4073170731707,5.4340599812034,394.916820702403,1.9603489624817,1.70248770424203,0.0,8546000.0,0.2,1.0,4.0,0.0,11.0,2.95,0.0,0.0,2.924,9.571,5.04,4.723,62.0,3.115,28.609875965363912
738,Israel,ISR,2017,100.0,100.0,29.7597042513863,4.34737690756426,435.0,21.1,0.0,106.428639255531,0.790212035179138,3.2,3.69664005594415,7.18,5.2,0.0,74.34011,3.11,0.0,4.27342178782185,37809.4415224874,42665.265663717,37974.9187429412,22.1404209205452,6.00771999359131,0.763,18.6105379660497,0.25941497450575,103.6148736088,82.5512195121951,5.44552357229208,402.647874306839,1.93872567441099,1.70248770424203,0.0,8713300.0,0.5,1.2,4.2,0.0,11.0,2.97,0.0,0.0,2.765,6.849,4.604,4.14,62.0,3.115,21.461443999403212
739,Israel,ISR,2018,100.0,100.0,29.6349353049908,4.25356316792924,435.0,20.8,0.0,107.273763175387,0.753730356693268,2.8,2.90564075690715,7.23,5.0,0.0,74.98013,3.09,0.0,4.07447600571263,38599.1089040283,43556.3491408262,38694.2874219254,22.4400783792691,6.06284999847412,0.763064444065094,18.8789371636705,0.794075660242718,95.9365024588,82.8024390243903,5.30452582541345,410.480591497227,1.92662286520241,1.70248770424203,0.0,8882800.0,0.5,1.0,3.2,0.0,11.0,3.01,0.0,0.0,2.462,6.778,4.44,3.917,62.0,3.115,20.26388075831945
740,Israel,ISR,2019,100.0,100.0,29.5009242144177,4.20834922300397,435.0,20.1,0.0,108.185357515905,0.77393513917923,2.7,3.34369182611431,7.17,5.1,0.0,76.67572,3.01,0.0,3.78514145224655,39302.6518220125,44350.2472861814,39741.157360967,22.191808141728,6.04147005081177,0.763064444065094,18.9783397581656,0.84978312826417,100.4227417824,82.8048780487805,5.0884742677873,418.391866913124,1.90898263957994,1.70248770424203,0.0,9054000.0,0.7,1.2,4.0,0.0,11.0,3.01,0.0,0.0,2.566,6.146,4.197,3.731,62.0,3.115,14.579191517561298
741,Israel,ISR,2020,100.0,100.0,29.8706099815157,4.2331625957753,435.0,19.2,0.0,107.520653309277,0.536611318588257,2.7,4.81037794694673,7.71,5.3,0.0,76.67572,2.9,0.0,-1.46460564253812,38049.9903345588,42936.7078897549,38571.243628214,23.3182114161058,6.47881984710693,0.733995318412781,19.4292111857689,-0.61441235846577,110.0854110948,82.6487804878049,5.29504518980891,425.836414048059,1.76367939210866,1.70248770424203,0.0,9215100.0,0.4,1.0,3.2,0.0,11.0,2.84,0.0,0.0,2.866,7.01,4.752,4.169,62.0,3.115,8.301591952339097
742,Israel,ISR,2021,100.0,100.0,29.7365988909427,4.2331625957753,435.0,19.7,0.0,109.144430728326,0.829447269439697,2.7,3.89926019694067,7.9,5.4,0.0,76.67572,3.0,0.0,9.34390774596847,40911.4355330311,46165.6452836695,41432.0961124635,22.1272492584261,6.18401002883911,0.733995318412781,18.0251296771784,1.51020047690539,131.998964714,82.5,4.96402843133313,433.059149722736,1.68190551747412,1.70248770424203,0.0,9371400.0,0.2,1.0,3.5,0.0,11.0,2.84,0.0,0.0,3.457,7.377,5.5,4.812,62.0,3.115,11.737840664148367
743,Israel,ISR,2022,100.0,100.0,29.7365988909427,4.2331625957753,435.0,19.0,0.0,113.939796790428,0.781028926372528,2.7,3.87205408004999,7.9,5.4,0.0,76.67572,2.89,0.0,6.47037150232485,42710.4017586756,48195.6507226953,43617.1579126487,20.8930707066367,6.45624446868896,0.733995318412781,18.8921333617118,4.39359665912654,131.998964714,82.7,4.45573996865188,433.059149722736,1.96636884788361,1.70248770424203,0.0,9557500.0,0.2,1.0,3.5,0.0,11.0,2.84,0.0,0.0,2.448,6.873,4.204,3.695,62.0,3.115,9.364373528642428
744,Israel,ISR,2023,100.0,100.0,29.7365988909427,4.2331625957753,435.0,19.0,0.0,118.754154401291,0.829359412193298,2.7,4.7788297334344,7.9,5.4,0.0,76.67572,2.89,0.0,2.42300691049012,42852.5810267712,48356.0899146248,43617.1579126487,22.2480354041864,6.45624446868896,0.733995318412781,18.8921333617118,4.22535211267609,131.998964714,82.7,5.31741153367738,433.059149722736,2.06177924891639,1.70248770424203,0.0,9756600.0,0.2,1.0,3.5,0.0,11.0,2.84,0.0,0.0,2.399,5.874,3.751,3.596,62.0,3.115,10.04448270914048
745,Italy,ITA,2015,100.0,100.0,43.7748124902779,1.40048393126691,832.0,8.0,0.0,107.498700856028,0.0265776235610247,14.4,1.23326652485505,8.86,10.7,0.0,71.68638,1.35,0.0,0.885667638046783,30387.1293187854,46879.1126079149,30033.3108209012,19.0193134916677,4.07362985610962,0.0,20.2895283210976,0.0387903996579733,29.9234440626,82.5439024390244,1.20822832564616,205.366538391305,-0.0963761331392095,3.81654106895182,0.0,60730582.0,1.9,2.6,3.9,20.6,11.0,7.68,0.0,0.0,7.098,15.437,11.388,11.896,56.0,1.692,1.4572559176198905
746,Italy,ITA,2016,100.0,100.0,43.3250596852407,1.38493146442424,832.0,7.8,0.0,107.397634171255,0.0815546959638596,14.3,2.46140246001819,8.73,10.1,0.0,71.82565,1.34,0.0,1.2362211072751,30815.0869082281,47539.3352902363,31028.5728606453,18.9253442826016,3.81578993797302,0.0,20.6626457226581,-0.09401665691575,29.8426390969,83.2439024390244,1.33483525169556,205.017949533001,-0.169884073301448,3.81654106895182,0.0,60627498.0,1.6,2.3,3.4,20.3,11.0,7.61,0.0,0.0,6.749,15.476,11.078,11.688,56.0,1.692,1.6494165733179356
747,Italy,ITA,2017,100.0,100.0,43.3743295977925,1.33702449706302,832.0,7.6,0.0,108.714901774357,0.175231233239174,14.1,2.47968309636806,8.68,10.7,0.0,73.19206,1.32,0.0,1.60369994648362,31356.224035187,48374.1633532922,31554.9903110957,18.7448158290116,4.04493999481201,0.769,20.7926142437946,1.22653316645812,29.7618341312,82.9463414634147,1.35737055917772,204.710937447163,-0.14986111697397,3.81654106895182,0.0,60536709.0,1.4,1.8,3.3,20.3,11.0,7.81,0.0,0.0,6.372,15.356,10.466,11.211,56.0,1.692,1.7510036761331047
748,Italy,ITA,2018,100.0,100.0,41.948748469826,1.3130302080382,832.0,7.3,0.0,109.951520340534,0.215687438845634,14.1,2.57144669559437,8.68,10.5,0.0,73.04291,1.29,0.0,0.826646697363699,31675.5758014951,48866.8366577442,32036.492200398,18.8133907214108,4.25614023208618,0.752880394458771,20.9865490224579,1.13748763600391,29.6810291656,83.3463414634146,1.35929093471843,204.322225904409,-0.190063640113791,3.81654106895182,0.0,60421760.0,1.5,2.1,3.2,20.1,11.0,7.97,0.0,0.0,5.921,14.475,10.115,10.61,56.0,1.692,1.9529388088000086
749,Italy,ITA,2019,100.0,100.0,44.3699956377212,1.32764279234956,832.0,7.0,0.0,110.623595648239,0.233934670686722,13.8,3.23388196417885,8.66,10.6,0.0,72.85055,1.27,52.5,0.429162534371912,32180.4341021496,49645.6963150395,32546.0465897562,18.5421071991348,4.09527015686035,0.752880394458771,21.0122984359559,0.611246943765304,29.8220107498,83.4975609756098,1.31150962472626,201.980545589195,-1.15302842389952,3.81654106895182,0.0,59729081.0,1.0,1.3,2.6,20.0,11.0,7.97,0.0,0.0,5.704,13.676,9.437,9.951,56.0,1.692,2.352287991841026
750,Italy,ITA,2020,100.0,100.0,42.332263616904,1.35184183450536,832.0,6.8,0.0,110.471258578492,0.509535729885101,13.8,3.9369545603398,9.63,12.5,0.0,72.85055,1.24,52.5,-8.86822121046387,29469.7989279182,45463.9202005971,30180.6694212799,20.5680570300128,4.44135999679565,0.727819681167603,20.9642039077686,-0.13770757391651,29.6457837695,82.1951219512195,1.73898398051865,200.999100491348,-0.487095091717782,3.81654106895182,0.0,59438851.0,0.8,1.2,2.2,20.1,11.0,6.97,0.0,0.0,5.331,12.657,8.736,9.164,56.0,1.692,1.278624985533452
751,Italy,ITA,2021,100.0,100.0,41.9422315930434,1.35184183450536,832.0,6.8,0.0,112.541250526224,0.517084956169128,13.8,2.36551166160116,9.38,11.9,0.0,72.85055,1.25,52.5,8.9310620660078,32267.7090970216,49780.3380006538,32429.4450308552,19.1946040488087,4.21828985214233,0.727819681167603,22.5572771105288,1.87378325762481,29.6457837695,82.6463414634146,1.6812622421282,199.965416259464,-0.515599998844444,3.81654106895182,0.0,59133173.0,0.8,1.0,1.7,20.1,11.0,6.97,0.0,0.0,5.049,13.229,9.203,9.497,56.0,1.692,2.9086888335926098
752,Italy,ITA,2022,100.0,100.0,43.9631475720276,1.35184183450536,832.0,6.7,0.0,121.771084752039,0.527714252471924,13.8,-1.5588851197709,9.0,12.1,0.0,72.85055,1.24,52.5,4.66176265113695,33840.3432155508,52206.4866229918,32620.6958750152,18.7988322203861,4.21828985214233,0.727819681167603,23.2224261836768,8.20128991161718,29.6457837695,82.9,1.69455752183519,199.559268903016,-0.20230086688254,3.81654106895182,0.0,59013667.0,0.8,1.0,1.7,20.1,11.0,6.97,0.0,0.0,4.087,11.549,7.753,8.069,56.0,1.692,1.8470297736285393
753,Italy,ITA,2023,100.0,100.0,43.9631475720276,1.35184183450536,832.0,6.7,0.0,128.617291886527,0.550129175186157,13.8,-0.0107548120555719,9.0,12.1,0.0,72.85055,1.24,52.5,0.69763299419678,34088.088128227,52588.6899412963,33484.3418067964,17.7863604788982,4.21828985214233,0.727819681167603,22.9395572766071,5.62219442195901,29.6457837695,82.9,1.60578289334057,199.559268903016,-0.0342216578672275,3.81654106895182,0.0,58993475.0,0.8,1.0,1.7,20.1,11.0,6.97,0.0,0.0,3.82,11.258,7.396,7.627,56.0,1.692,2.0425987789327547
754,Jamaica,JAM,2015,83.8,94.9,38.5041551246537,0.245386205881161,2051.0,14.123,124.64830084408,141.110358835477,-0.284242004156113,5.0,-3.0312415035281,5.62470436,6.653,27.5415195975974,66.18983,1.588,0.0,0.92148712538031,5062.89556466908,9778.11854181647,4905.89479322444,13.816001547289,5.45522022247314,0.0,19.2659776570983,3.69154228855725,7.6688533678,72.394,0.872353476007681,258.775069252078,0.313958647771979,9.15485047135585,0.0,2802534.0,0.0,0.0,0.0,21.2,3.0,3.39,29.5816763492027,87.9215554041544,0.0,0.0,0.0,8.825,44.0,2.119,122.03241780474384
755,Jamaica,JAM,2016,82.7,96.6,38.5041551246537,0.280607931756151,2051.0,13.47,122.655747801579,144.427894380501,-0.208746403455734,4.3,-0.308749953750269,5.70102215,6.971,37.2880324310085,67.31221,1.516,0.0,1.37522306445538,5119.03971902628,9886.55139209403,4901.5959088143,13.8399466204801,5.31461000442505,0.0,19.111969221596,2.35102197485846,12.4734362007,72.02,0.954831298098327,259.456602031394,0.263022586225724,9.15485047135585,0.0,2809915.0,0.0,0.0,0.0,17.1,10.0,3.47,14.0749852625777,40.2565904402688,6.461,5.122,11.992,8.634,44.0,2.119,126.69422384662883
756,Jamaica,JAM,2017,81.7,97.4,38.5041551246537,0.278270548540819,2051.0,12.748,102.463603382541,150.751523358158,-0.224284201860428,4.8,-2.68406864668736,6.14859295,7.145,24.4638937208423,67.72419,1.44,0.0,0.997123062335191,5159.34337408318,9964.39102196217,5009.9591112274,13.3827785913115,5.26016998291016,0.544,19.4369995118798,4.37839864991561,12.3439600157,71.911,0.973433068165328,259.996675900277,0.207939418780596,9.15485047135585,0.0,2815764.0,0.0,0.0,0.0,19.3,3.0,3.55,9.72501483798292,26.9821050334676,5.883,4.86,9.788,7.399,44.0,2.119,136.0199221241553
757,Jamaica,JAM,2018,79.8,98.2,38.5041551246537,0.4114540509553,2051.0,12.22,102.463603382541,156.384563303995,-0.23074534535408,4.4,-1.49278165628941,5.96798849,7.318,18.1223091888784,68.2738,1.388,0.0,1.88992368121086,5248.77402203987,10137.1110525894,5047.12213756852,13.4379511959792,5.41380977630615,0.539271950721741,20.3485409552147,3.73663882152163,12.2144838307,71.793,1.33284679598136,260.39676823638,0.153765355594745,9.15485047135585,0.0,2820097.0,0.1,0.6,9.1,12.6,3.0,3.6,9.68088261872642,23.8314773245161,3.558,3.634,7.405,5.47,44.0,2.119,137.052023387848
758,Jamaica,JAM,2019,79.1,98.9,38.5041551246537,0.402353229924083,2051.0,11.994,92.2464484531468,162.49153689912,-0.113761454820633,4.2,-1.91168616244942,6.09761,7.477,32.2741245027401,69.67997,1.37,0.0,0.892291653822227,5289.65492391338,10216.0655361472,5138.9846147601,13.5821416742441,5.16364002227783,0.539271950721741,19.2535844539959,3.90510000865872,12.0850076458,71.767,1.68152578167608,260.689843028624,0.112486030848061,9.15485047135585,0.0,2823271.0,0.1,0.6,9.1,11.0,3.0,3.6,35.8440537510262,86.0414292320371,3.336,2.952,6.713,4.987,44.0,2.119,140.79413559661825
759,Jamaica,JAM,2020,76.4,99.7,38.5041551246537,0.411574574569081,2051.0,11.813,106.282373001667,170.984608465162,-0.0458292663097382,4.2,-1.13600321037607,6.62580395,7.583,33.4545221164678,69.67997,1.358,0.0,-9.92032244889079,4752.33342267359,9178.32077782074,5138.9846147601,13.5821416742441,5.61749505996704,0.534977912902832,20.3912395369836,5.2267777929352,11.0464307854,71.869,1.70647069948671,261.379409048938,0.264166647844328,9.15485047135585,0.0,2830739.0,0.1,0.6,9.1,11.0,3.0,3.1,13.7643715503659,51.1467226717149,4.183,3.245,6.377,6.501,44.0,2.119,71.88935468794544
760,Jamaica,JAM,2021,74.7,100.0,38.5041551246537,0.411574574569081,2051.0,11.712,106.282373001667,181.00906404486,-0.0530839860439301,4.2,1.01832689330442,7.18521214,8.797,24.8304706074552,69.67997,1.352,0.0,4.6014245042592,4958.84581479999,9577.16421134079,5138.9846147601,13.5821416742441,5.63123989105225,0.534977912902832,20.9347128044777,5.86278242801063,12.3828188792,70.5,1.46676867767402,262.020498614958,0.244971341124232,9.15485047135585,0.0,2837682.0,0.3,2.4,13.9,16.7,3.0,3.1,9.95741681500908,29.6547608525503,2.821,2.921,6.808,5.188,44.0,2.119,142.54592304564076
761,Jamaica,JAM,2022,72.8,100.0,38.5041551246537,0.411574574569081,2051.0,11.531,106.282373001667,199.742721733243,-0.02332185767591,4.2,-0.75890353030361,7.18521214,8.787,17.9531039417069,69.67997,1.34,0.0,5.22151984737387,5215.08607266374,10072.0485289361,5138.9846147601,13.5821416742441,5.35435009002686,0.534977912902832,19.9220815361069,10.3495688391272,12.3828188792,70.629,1.2899994472516,262.155493998153,0.0515076570013975,9.15485047135585,0.0,2839144.0,0.3,2.4,13.9,16.7,3.0,3.1,8.85647013493631,21.5545406482534,2.142,2.146,5.476,4.083,44.0,2.119,149.5168966420865
762,Jamaica,JAM,2023,72.8,100.0,38.5041551246537,0.411574574569081,2051.0,11.531,106.282373001667,212.674339878131,-0.112082988023758,4.2,3.00363418600642,7.18521214,8.787,21.7417020514287,69.67997,1.34,0.0,2.20006147154612,5328.61624140582,10291.3126701479,5138.9846147601,13.5821416742441,5.65453672409058,0.534977912902832,18.648884323148,6.47413734662063,12.3828188792,70.629,1.22435313075752,262.155493998153,0.0226098931571573,9.15485047135585,0.0,2839786.0,0.3,2.4,13.9,16.7,3.0,3.1,12.6892089160082,31.005708226215,1.682,1.389,4.038,4.4,44.0,2.119,152.82841735257517
